date,sameday,3lag,7lag,14lag,lat,long,ws,air_temp,atmos_pres,visibility,dew_point,RH,
28-Jul,1.161333277,0.708819858,0.466286582,0.772390682,31.95,44.95,40,42,999.01,10000,16.99,24.9,Diwania
30-Jul,1.296309187,1.577068724,1.021830993,1.144840813,31.95,44.95,2.67,42.77,999.22,10000,15.65,23.83,Diwania
3-Aug,1.117855885,1.47191439,1.577068724,0.929760062,31.95,44.95,2,39.69,998.77,10000,12.46,21.82,Diwania
5-Aug,1.125182705,0.065772289,1.477507353,0.93668444,31.95,44.95,2,40.9,996.65,10000,16.78,24.84,Diwania
7-Aug,1.278486409,1.013062087,1.47191439,0.813490667,31.95,44.95,3,38.97,996.96,10000,15.21,26.48,Diwania
8-Aug,1.213628714,1.125182705,1.085309461,0.708819858,31.95,44.95,5.5,37.67,995.87,10000,11.95,22.62,Diwania
9-Aug,0.862379092,0.999823383,0.065772289,1.153017901,31.95,44.95,2,36.82,998.12,10000,15.12,27.92,Diwania
10-Aug,1.239747112,1.278486409,1.117855885,1.577068724,31.95,44.95,3,34.83,1000,10000,14.45,30.4,Diwania
11-Aug,1.208464903,1.213628714,1.013062087,1.161333277,31.95,44.95,2,35.63,1001.07,10000,17.48,35.49,Diwania
12-Aug,0.57456115,0.862379092,1.125182705,1.477507353,31.95,44.95,2,35.81,1000.39,10000,18.44,37.57,Diwania
13-Aug,0.916670442,1.239747112,0.999823383,1.296309187,31.95,44.95,3,35.12,999.26,10000,15.96,33.12,Diwania
16-Aug,1.917823431,0.916670442,0.862379092,0.065772289,31.95,44.95,2,35.44,997.83,10000,12.64,27.02,Diwania
18-Aug,1.259822127,1.298390277,1.208464903,1.013062087,31.95,44.95,2,35.63,998.67,10000,13.17,27.65,Diwania
19-Aug,1.287716654,1.917823431,0.57456115,1.125182705,31.95,44.95,2,34.32,998.68,10000,13.56,27.33,Diwania
21-Aug,1.033218053,1.259822127,1.193479219,1.278486409,31.95,44.95,2,36.49,999.5,10000,13.91,29.25,Diwania
25-Aug,1.209127113,2.181397522,1.259822127,1.208464903,31.95,44.95,18,35.34,1002.5,10000,11.56,25.41,Diwania
26-Aug,1.577970408,1.134927402,1.287716654,0.57456115,31.95,44.95,2,34.94,1002.1,10000,12.66,27.68,Diwania
29-Aug,1.016458164,1.577970408,2.181397522,1.298390277,31.95,44.95,2,35.83,1002.83,10000,12.06,24.94,Diwania
1-Sep,1.489136871,1.016458164,1.209127113,1.259822127,31.95,44.95,3,39.51,1002.71,10000,15.87,27.03,Diwania
2-Sep,1.358000376,1.192647326,1.577970408,1.287716654,31.95,44.95,3,39.56,1006.33,10000,16.29,27.12,Diwania
8-Sep,1.078299599,1.706850464,1.489136871,1.209127113,31.95,44.95,2,40.8,1006.16,10000,16.8,25.77,Diwania
10-Sep,1.753493345,1.128184977,1.284851874,1.20341595,31.95,44.95,1,38.65,1004.2,10000,15.88,27.64,Diwania
12-Sep,0.811464984,1.088839688,1.706850464,1.016458164,31.95,44.95,2,34.04,1005.5,10000,16.48,36.02,Diwania
13-Sep,1.398755204,1.753493345,0.675949251,1.192647326,31.95,44.95,2,36.83,1006.03,10000,15.74,30.53,Diwania
17-Sep,1.144143171,1.020594103,1.753493345,1.284851874,31.95,44.95,3,35.94,1008.29,10000,15.81,32.72,Diwania
20-Sep,1.008468443,1.144143171,1.398755204,0.675949251,31.95,44.95,3,33.07,1006.88,10000,15.25,35.72,Diwania
21-Sep,0.431322093,1.033531494,1.020594103,1.128184977,31.95,44.95,2,34.99,1007.03,10000,13.59,29.38,Diwania
22-Sep,0.953848202,0.915740724,1.096372534,1.078299599,31.95,44.95,2,35.53,1006.74,10000,12.55,26.51,Diwania
23-Sep,1.266710684,1.008468443,1.189314606,1.088839688,31.95,44.95,2,34.3,1006.89,10000,13.48,30.21,Diwania
30-Sep,0.517794828,1.513714387,1.266710684,1.189314606,31.95,44.95,2,31.25,1004.88,10000,14.81,40.01,Diwania
9-Oct,0.462672176,0.55324412,0.395636489,1.094450222,31.95,44.95,4,27.26,1014.66,10000,10.46,36.69,Diwania
10-Oct,0.128957305,0.520423773,0.26156016,1.514855,31.95,44.95,3,24.93,1014.67,10000,11.03,43.16,Diwania
11-Oct,0.45377453,0.540056206,0.26413736,1.513714387,31.95,44.95,3,27.01,1013.66,10000,13.1,44.51,Diwania
15-Oct,1.224960769,0.341175032,0.540056206,0.538297888,31.95,44.95,3,30,1013.22,10000,11.75,36.02,Diwania
18-Oct,0.998498546,1.224960769,0.45377453,0.26413736,31.95,44.95,2,27.83,1014,10000,15.2,49.22,Diwania
22-Oct,1.578992347,0.381874121,1.224960769,0.540056206,31.95,44.95,3.33,28.06,1015.49,10000,10.41,34.77,Diwania
27-Oct,0.752237374,0.686675832,1.03642906,0.568105776,31.95,44.95,3,24.78,1016.31,10000,10.19,42.21,Diwania
30-Oct,0.707706409,0.752237374,0.896252092,0.595813124,31.95,44.95,3,22.8,1017.19,10000,11.2,53.59,Diwania
31-Oct,1.094199285,1.235476535,0.686675832,0.391834004,31.95,44.95,3,25.48,1016.65,10000,9.3,38.34,Diwania
1-Nov,0.185010722,1.09880831,0.580828662,0.998498546,31.95,44.95,2.5,26.07,1016.31,10000,7.76,32.52,Diwania
2-Nov,0.909085864,0.707706409,0.45488737,0.381874121,31.95,44.95,2,26.74,1016.59,10000,9.3,34.29,Diwania
4-Nov,0.77668526,0.185010722,1.235476535,1.054541162,31.95,44.95,3,26.68,1014.35,10000,9.7,35.67,Diwania
7-Nov,0.794517441,0.77668526,1.094199285,0.686675832,31.95,44.95,2.5,22.43,1014.19,9142.86,15.44,65.57,Diwania
8-Nov,0.803647085,1.079618527,0.185010722,0.580828662,31.95,44.95,2.5,22.21,1016.61,10000,15.47,66.42,Diwania
9-Nov,1.771009837,1.216240732,0.909085864,0.45488737,31.95,44.95,2,21.66,1018.38,9750,16.93,74.86,Diwania
13-Nov,0.800437575,1.6398698,1.216240732,0.707706409,31.95,44.95,2,19.9,1020.31,9750,11.23,60.01,Diwania
15-Nov,0.110126323,1.313066486,0.803647085,0.185010722,31.95,44.95,2,20,1017.04,10000,11.19,58.32,Diwania
18-Nov,0.559579395,0.110126323,2.09323223,0.77668526,31.95,44.95,2,17.9,1020.57,10000,11.3,66.6,Diwania
20-Nov,0.229333325,0.973643961,0.800437575,1.216240732,31.95,44.95,4.29,20.73,1014.1,8250,13.81,65.42,Diwania
21-Nov,0.507756197,0.559579395,1.520692531,0.794517441,31.95,44.95,3,19.73,1013.16,9500,16.93,84.23,Diwania
23-Nov,0.691208846,0.229333325,1.711332071,1.771009837,31.95,44.95,3,15.67,1020.08,10000,9,63.49,Diwania
24-Nov,0.892778653,0.507756197,0.973643961,1.6398698,31.95,44.95,2,14.66,1017.2,10000,6.75,61.73,Diwania
26-Nov,0.910596054,0.691208846,0.768357661,1.313066486,31.95,44.95,2.8,20.45,1012.27,10000,10.57,54.66,Diwania
10-Dec,2.195880523,0.673332648,1.020998321,0.910596054,31.95,44.95,2,14.69,1021.29,9428.57,10.61,77.51,Diwania
14-Dec,2.608292678,0.865276914,0.673332648,1.534228231,31.95,44.95,2,16.29,1020.17,10000,8.94,64.09,Diwania
15-Dec,4.129896037,0.901334202,1.054579793,0.890424861,31.95,44.95,4.75,17.4,1016.13,9125,7.6,55.95,Diwania
16-Dec,2.348100136,1.201052189,1.655835953,1.014991765,31.95,44.95,3,16.56,1015.86,9000,12.65,78.55,Diwania
19-Dec,0.582732521,2.348100136,0.901334202,0.617770793,31.95,44.95,2.33,12.05,1024.33,3037.5,10.23,88.96,Diwania
23-Dec,0.325885768,1.033725792,2.348100136,1.655835953,31.95,44.95,3.5,14.14,1017.73,10000,8.2,68.59,Diwania
25-Dec,0.388359635,0.410531874,0.881355512,0.865276914,31.95,44.95,3,8.45,1025.95,10000,0.05,57.33,Diwania
26-Dec,0.59145183,0.325885768,0.582732521,0.901334202,31.95,44.95,2,8.8,1027.16,10000,0.81,60.02,Diwania
29-Dec,0.618681713,0.59145183,0.410531874,4.129896037,31.95,44.95,2,13.03,1024.3,10000,3.25,54.92,Diwania
31-Dec,0.342583052,0.17337889,0.315733515,1.044962539,31.95,44.95,2.5,12.87,1021.63,10000,6.01,64.06,Diwania
18-Jun,0.396776107,0.204505429,0.53027591,2.541991988,36.8666666,43,2.67,35.27,1000.53,10000,12.63,26.25,Duhok
19-Jun,1.002674782,0.629031229,0.434423595,5.623692049,36.8666666,43,2.25,31.4,1002.13,8750,10.58,29.1,Duhok
20-Jun,0.846661094,0.20342349,2.440734159,0.322786356,36.8666666,43,3.25,27.4,1003.18,9750,12.15,39.97,Duhok
21-Jun,0.690417326,0.396776107,1.848049007,0.772431693,36.8666666,43,2.4,28.54,1003.5,10000,11.8,36.41,Duhok
22-Jun,1.760600019,1.002674782,0.204505429,0.441112269,36.8666666,43,2.75,28.83,1006.18,10000,12.05,38.52,Duhok
23-Jun,1.089945607,0.846661094,0.629031229,0.260503,36.8666666,43,2.6,32.98,1006.56,10000,9.72,25.06,Duhok
24-Jun,0.288970651,0.690417326,0.20342349,0.381410297,36.8666666,43,2.6,32.44,1005.96,10000,10.25,28.04,Duhok
25-Jun,0.889155362,1.760600019,0.396776107,0.53027591,36.8666666,43,1.5,32.9,1003.83,9500,11.75,29.17,Duhok
26-Jun,1.20032057,1.089945607,1.002674782,0.434423595,36.8666666,43,1.6,34.48,1002.94,10000,10,23.63,Duhok
27-Jun,2.154989218,0.288970651,0.846661094,2.440734159,36.8666666,43,2,33.18,1003.4,10000,11.76,28.38,Duhok
28-Jun,1.278332102,0.889155362,0.690417326,1.848049007,36.8666666,43,1.4,34.12,1000.7,10000,11.7,26.88,Duhok
29-Jun,1.638987201,1.20032057,1.760600019,0.204505429,36.8666666,43,1.8,35.02,998.92,10000,12.64,26.99,Duhok
30-Jun,0.652168763,2.154989218,1.089945607,0.629031229,36.8666666,43,2.6,33.68,997.92,9800,12.34,29,Duhok
1-Jul,0.635223965,1.278332102,0.288970651,0.20342349,36.8666666,43,4.25,35.45,998.73,10000,12.35,24.74,Duhok
2-Jul,0.309201056,1.638987201,0.889155362,0.396776107,36.8666666,43,2,35.2,1001.14,10000,12.28,25.23,Duhok
3-Jul,1.541007979,0.652168763,1.20032057,1.002674782,36.8666666,43,2.6,35.64,1003.3,10000,9.82,22.66,Duhok
4-Jul,1.90985271,0.635223965,2.154989218,0.846661094,36.8666666,43,1.75,35.28,1003.35,10000,12.45,26.76,Duhok
5-Jul,1.348596275,0.309201056,1.278332102,0.690417326,36.8666666,43,1.33,37.13,997.5,10000,14.8,26.45,Duhok
6-Jul,1.058604297,1.541007979,1.638987201,1.760600019,36.8666666,43,2.8,35.92,996.24,10000,14.02,27.4,Duhok
7-Jul,5.70442139,1.90985271,0.652168763,1.089945607,36.8666666,43,1.8,37.34,996.8,10000,14.28,26.23,Duhok
8-Jul,9.12906045,1.348596275,0.635223965,0.288970651,36.8666666,43,2,41.7,998.1,10000,14.75,20.4,Duhok
9-Jul,9.843610273,1.058604297,0.309201056,0.889155362,36.8666666,43,2.5,34.43,999.68,10000,15.3,32.48,Duhok
10-Jul,1.073090357,5.70442139,1.541007979,1.20032057,36.8666666,43,1,37.55,1002,9000,17.4,30.71,Duhok
11-Jul,2.132023574,9.12906045,1.90985271,2.154989218,36.8666666,43,2.25,38.08,1000.5,10000,14.65,25.18,Duhok
12-Jul,0.847153065,9.843610273,1.348596275,1.278332102,36.8666666,43,2.75,35.34,998.36,10000,14.9,31.15,Duhok
13-Jul,1.244424367,1.073090357,1.058604297,1.638987201,36.8666666,43,3,34.33,996.1,9500,14.43,30.91,Duhok
14-Jul,0.397366578,2.132023574,5.70442139,0.652168763,36.8666666,43,2.5,34.48,999.8,10000,14.9,31.86,Duhok
15-Jul,1.028351722,0.847153065,9.12906045,0.635223965,36.8666666,43,2,38.15,1002.95,10000,14.1,24.31,Duhok
16-Jul,0.831134405,1.244424367,9.843610273,0.309201056,36.8666666,43,1.75,38.33,1001.55,10000,13.53,23.13,Duhok
17-Jul,0.660674504,0.397366578,1.073090357,1.541007979,36.8666666,43,2,38.95,998.5,10000,14.05,23.19,Duhok
18-Jul,0.881757341,1.028351722,2.132023574,1.90985271,36.8666666,43,1.8,35.2,1000.76,9600,12.22,26.64,Duhok
19-Jul,0.613748774,0.831134405,0.847153065,1.348596275,36.8666666,43,2.6,37.9,1004.3,10000,11.68,20.73,Duhok
20-Jul,1.712354083,0.660674504,1.244424367,1.058604297,36.8666666,43,2.5,34.3,1002.6,10000,10.75,25.91,Duhok
21-Jul,0.335748733,0.881757341,0.397366578,5.70442139,36.8666666,43,2.2,35.9,999.42,10000,10.52,23.46,Duhok
22-Jul,1.73961271,0.613748774,1.028351722,9.12906045,36.8666666,43,2.2,35.92,998.02,10000,11.46,24.02,Duhok
23-Jul,1.419706521,1.712354083,0.831134405,9.843610273,36.8666666,43,1.67,40.67,999.07,10000,12.6,18.75,Duhok
24-Jul,0.478040975,0.335748733,0.660674504,1.073090357,36.8666666,43,3,38.43,1000,10000,11.9,21.12,Duhok
25-Jul,1.779091909,1.73961271,0.881757341,2.132023574,36.8666666,43,2.67,36.5,1000.13,9333.33,12.37,24.18,Duhok
26-Jul,1.401256115,1.419706521,0.613748774,0.847153065,36.8666666,43,1.5,38.13,1005.03,10000,9.15,18.69,Duhok
27-Jul,1.613859739,0.478040975,1.712354083,1.244424367,36.8666666,43,1.6,37.94,1005.32,10000,13.16,23.56,Duhok
28-Jul,1.808723924,1.779091909,0.335748733,0.397366578,36.8666666,43,2.2,38.86,1003.3,8800,13.64,23.76,Duhok
29-Jul,2.74073009,1.401256115,1.73961271,1.028351722,36.8666666,43,2.25,39.88,1002.17,10000,15.43,24.02,Duhok
30-Jul,1.677639329,1.613859739,1.419706521,0.831134405,36.8666666,43,4.67,41.47,1001.87,10000,8.27,13.49,Duhok
31-Jul,4.806751287,1.808723924,0.478040975,0.660674504,36.8666666,43,2.5,38.88,999.53,10000,8.7,16.31,Duhok
1-Aug,1.973057703,2.74073009,1.779091909,0.881757341,36.8666666,43,2.67,35.55,997.75,10000,9.5,21.87,Duhok
2-Aug,3.982997422,1.677639329,1.401256115,0.613748774,36.8666666,43,3.4,35.96,998.74,10000,8.36,19.08,Duhok
3-Aug,5.351988622,4.806751287,1.613859739,1.712354083,36.8666666,43,1.6,35,1001.2,10000,9.16,21.39,Duhok
4-Aug,3.569428484,1.973057703,1.808723924,0.335748733,36.8666666,43,2.75,35.6,997.84,10000,10.82,23.53,Duhok
5-Aug,4.099882455,3.982997422,2.74073009,1.73961271,36.8666666,43,1.75,34.83,999,10000,13.08,27.12,Duhok
6-Aug,4.067235794,5.351988622,1.677639329,1.419706521,36.8666666,43,2.67,36.3,998.63,10000,15.17,29.06,Duhok
7-Aug,3.031830367,3.569428484,4.806751287,0.478040975,36.8666666,43,1.75,38.18,1000.93,10000,13.2,22.81,Duhok
8-Aug,1.368357818,4.099882455,1.973057703,1.779091909,36.8666666,43,1.6,35.94,999.76,10000,10.78,22.23,Duhok
9-Aug,3.600511731,4.067235794,3.982997422,1.401256115,36.8666666,43,1.5,32.9,998.35,10000,10.4,27.19,Duhok
10-Aug,0.633770881,3.031830367,5.351988622,1.613859739,36.8666666,43,2,32.67,1000.93,10000,13.67,34.71,Duhok
11-Aug,1.507912363,1.368357818,3.569428484,1.808723924,36.8666666,43,2.6,31.68,1001.74,10000,13.52,34.29,Duhok
12-Aug,1.065782527,3.600511731,4.099882455,2.74073009,36.8666666,43,2.25,34.9,1000.5,10000,14.55,31.53,Duhok
13-Aug,2.031949332,0.633770881,4.067235794,1.677639329,36.8666666,43,1.67,35.17,1000.03,10000,12.73,26.48,Duhok
14-Aug,1.12856902,1.507912363,3.031830367,4.806751287,36.8666666,43,2.75,36.63,997.23,10000,9.63,19.64,Duhok
15-Aug,0.880302123,1.065782527,1.368357818,1.973057703,36.8666666,43,1.6,34.7,996.52,10000,10.76,24.47,Duhok
16-Aug,1.680361749,2.031949332,3.600511731,3.982997422,36.8666666,43,2.25,34.4,998.18,10000,14.05,31.17,Duhok
17-Aug,1.406791632,1.12856902,0.633770881,5.351988622,36.8666666,43,2.2,33.3,999.66,10000,9.74,25.46,Duhok
18-Aug,1.799929012,0.880302123,1.507912363,3.569428484,36.8666666,43,2.4,33.62,999.54,10000,6.74,20.55,Duhok
19-Aug,1.550668381,1.680361749,1.065782527,4.099882455,36.8666666,43,2,33.42,999.24,10000,8.66,23.3,Duhok
20-Aug,1.562845711,1.406791632,2.031949332,4.067235794,36.8666666,43,2.5,36.43,1000.48,10000,10.33,21.18,Duhok
21-Aug,1.800297465,1.799929012,1.12856902,3.031830367,36.8666666,43,2.25,35,999.68,10000,9.63,21.96,Duhok
22-Aug,1.958092288,1.550668381,0.880302123,1.368357818,36.8666666,43,3,31.72,998.9,9200,11.86,31.46,Duhok
23-Aug,1.730187819,1.562845711,1.680361749,3.600511731,36.8666666,43,2,31.08,998.15,9250,11.63,32.83,Duhok
24-Aug,0.697546841,1.800297465,1.406791632,0.633770881,36.8666666,43,2.5,32.25,1002.03,10000,10.25,28.03,Duhok
25-Aug,1.541730474,1.958092288,1.799929012,1.507912363,36.8666666,43,1.5,31.75,1004.6,10000,11.83,31,Duhok
26-Aug,0.674496931,1.730187819,1.550668381,1.065782527,36.8666666,43,2,34.55,1004.2,10000,10.38,23.3,Duhok
27-Aug,0.559648623,0.697546841,1.562845711,2.031949332,36.8666666,43,3,31.35,1003.4,10000,9.55,27.5,Duhok
28-Aug,0.827073504,1.541730474,1.800297465,1.12856902,36.8666666,43,1.5,35.2,1002.98,10000,9.08,21.04,Duhok
29-Aug,0.288155266,0.674496931,1.958092288,0.880302123,36.8666666,43,1.6,34.72,1005.32,10000,9.36,23.06,Duhok
30-Aug,1.690346888,0.559648623,1.730187819,1.680361749,36.8666666,43,1.6,37.62,1005.3,10000,8.24,17.75,Duhok
31-Aug,1.766914749,0.827073504,0.697546841,1.406791632,36.8666666,43,2.5,39,1003.28,10000,9.63,17.13,Duhok
1-Sep,1.749414525,0.288155266,1.541730474,1.799929012,36.8666666,43,2,36.06,1003.08,10000,9.18,20.86,Duhok
2-Sep,2.053772311,1.690346888,0.674496931,1.550668381,36.8666666,43,2.4,34.64,1011.1,10000,12.04,29.28,Duhok
3-Sep,1.517766694,1.766914749,0.559648623,1.562845711,36.8666666,43,3,38.95,1010.8,10000,8.65,15.93,Duhok
4-Sep,1.898452028,1.749414525,0.827073504,1.800297465,36.8666666,43,2,37.18,1006.75,10000,10.28,20.3,Duhok
5-Sep,1.096492456,2.053772311,0.288155266,1.958092288,36.8666666,43,2.4,35.06,1005.7,10000,11.68,25.45,Duhok
6-Sep,1.977410265,1.517766694,1.690346888,1.730187819,36.8666666,43,2.25,34.88,1006.44,9000,10.88,25.48,Duhok
7-Sep,1.909340801,1.898452028,1.766914749,0.697546841,36.8666666,43,3.4,34.58,1008.08,9800,8.7,22.55,Duhok
8-Sep,1.395374054,1.096492456,1.749414525,1.541730474,36.8666666,43,3,35.65,1007.53,10000,8.65,19.65,Duhok
9-Sep,1.021927002,1.977410265,2.053772311,0.674496931,36.8666666,43,2.25,33.4,1005.88,10000,8.96,24.15,Duhok
10-Sep,1.174427381,1.909340801,1.517766694,0.559648623,36.8666666,43,3,36.2,1005.5,10000,9.28,19.93,Duhok
11-Sep,1.109892088,1.395374054,1.898452028,0.827073504,36.8666666,43,1.5,38.25,1007.2,9500,8.8,16.68,Duhok
12-Sep,1.263183838,1.021927002,1.096492456,0.288155266,36.8666666,43,2.33,31.97,1009.17,10000,7.67,23.26,Duhok
13-Sep,1.003413834,1.174427381,1.977410265,1.690346888,36.8666666,43,1.4,35.78,1009.94,10000,8.64,20.14,Duhok
14-Sep,0.974251338,1.109892088,1.909340801,1.766914749,36.8666666,43,1.8,34.52,1009.84,10000,8.56,21.4,Duhok
15-Sep,1.03029011,1.263183838,1.395374054,1.749414525,36.8666666,43,2,33.5,1010,10000,9.43,25.09,Duhok
16-Sep,1.177342125,1.003413834,1.021927002,2.053772311,36.8666666,43,1.25,31.5,1008.5,10000,8.1,25.38,Duhok
17-Sep,1.16724043,0.974251338,1.174427381,1.517766694,36.8666666,43,2.25,34.8,1009.78,10000,7.03,18.65,Duhok
18-Sep,0.725547975,1.03029011,1.109892088,1.898452028,36.8666666,43,2.33,36.1,1007.73,10000,6.43,15.92,Duhok
19-Sep,1.580150899,1.177342125,1.263183838,1.096492456,36.8666666,43,2,30.68,1007.5,10000,10.16,30.05,Duhok
20-Sep,0.632399489,1.16724043,1.003413834,1.977410265,36.8666666,43,2.25,30.2,1007.28,10000,9.83,29.75,Duhok
21-Sep,1.288476052,0.725547975,0.974251338,1.909340801,36.8666666,43,1.6,30.54,1009.92,10000,9.04,28.41,Duhok
22-Sep,1.301191533,1.580150899,1.03029011,1.395374054,36.8666666,43,1.4,31.94,1009.78,9600,7.64,24.07,Duhok
23-Sep,1.352788041,0.632399489,1.177342125,1.021927002,36.8666666,43,1.75,31.33,1009.5,10000,10.78,28.73,Duhok
24-Sep,0.98073013,1.288476052,1.16724043,1.174427381,36.8666666,43,2,31,1009.13,10000,12.13,32.04,Duhok
25-Sep,0.940709101,1.301191533,0.725547975,1.109892088,36.8666666,43,4,32,1009.8,10000,11.1,27.65,Duhok
27-Sep,0.598954284,0.98073013,0.632399489,1.003413834,36.8666666,43,2,31.75,1010.05,10000,11.5,29.89,Duhok
28-Sep,0.951536541,0.940709101,1.288476052,0.974251338,36.8666666,43,3,33.4,1010.18,10000,10.1,24.69,Duhok
29-Sep,1.01828427,0.93885228,1.301191533,1.03029011,36.8666666,43,1.8,29.62,1009.08,10000,10.96,33.36,Duhok
30-Sep,0.768193874,0.598954284,1.352788041,1.177342125,36.8666666,43,1.67,30.4,1006.3,10000,8.77,26.27,Duhok
1-Oct,1.177317548,0.951536541,0.98073013,1.16724043,36.8666666,43,1.5,29.85,1009.25,10000,11.4,32.66,Duhok
2-Oct,0.908307283,1.01828427,0.940709101,0.725547975,36.8666666,43,2.75,28.9,1012.65,10000,9.85,31.58,Duhok
3-Oct,0.950383547,0.768193874,0.93885228,1.580150899,36.8666666,43,1.5,27.86,1013.8,9600,9.98,35.1,Duhok
4-Oct,0.790825503,1.177317548,0.598954284,0.632399489,36.8666666,43,2,27.22,1012.1,10000,5.32,26.22,Duhok
5-Oct,1.285585086,0.908307283,0.951536541,1.288476052,36.8666666,43,2.6,27.3,1012.32,10000,6.2,28.61,Duhok
6-Oct,1.211196159,0.950383547,1.01828427,1.301191533,36.8666666,43,1.5,24.35,1012.45,10000,4.98,30.78,Duhok
7-Oct,1.11775497,0.790825503,0.768193874,1.352788041,36.8666666,43,2,25.72,1013.18,10000,7.26,31.84,Duhok
8-Oct,0.975438517,1.285585086,1.177317548,0.98073013,36.8666666,43,1.75,25.73,1016.9,10000,6.13,29.12,Duhok
9-Oct,1.210800994,1.211196159,0.908307283,0.940709101,36.8666666,43,2.25,26.23,1019.5,10000,3.65,23.86,Duhok
10-Oct,1.025059506,1.11775497,0.950383547,0.93885228,36.8666666,43,1,23.17,1018.47,10000,4.27,32.41,Duhok
11-Oct,0.461333133,0.975438517,0.790825503,0.598954284,36.8666666,43,1.75,24.1,1017,10000,4,29.28,Duhok
12-Oct,0.858855938,1.210800994,1.285585086,0.951536541,36.8666666,43,1.75,27.05,1015.4,10000,4.85,25.88,Duhok
13-Oct,0.800033404,1.025059506,1.211196159,1.01828427,36.8666666,43,1.4,26.12,1014.96,10000,3.96,27.22,Duhok
14-Oct,1.538615275,0.461333133,1.11775497,0.768193874,36.8666666,43,1.4,25.9,1014.78,10000,5.2,28.59,Duhok
15-Oct,1.151278727,0.858855938,0.975438517,1.177317548,36.8666666,43,1.67,26.5,1014.53,10000,5.6,26.86,Duhok
16-Oct,1.45992904,0.800033404,1.210800994,0.908307283,36.8666666,43,1.5,27.3,1013.78,10000,5.23,25.77,Duhok
17-Oct,1.341520374,1.538615275,1.025059506,0.950383547,36.8666666,43,1.8,25.18,1014.48,10000,6.04,31.37,Duhok
18-Oct,1.022642874,1.151278727,0.461333133,0.790825503,36.8666666,43,1.8,26.78,1015.86,10000,5.6,28.45,Duhok
19-Oct,1.418369155,1.45992904,0.858855938,1.285585086,36.8666666,43,2.6,24.2,1017.3,10000,5.86,32.57,Duhok
20-Oct,1.498002871,1.341520374,0.800033404,1.211196159,36.8666666,43,2.67,23.53,1016.43,10000,6.8,36.01,Duhok
21-Oct,1.532821189,1.022642874,1.538615275,1.11775497,36.8666666,43,3.6,25.62,1016.68,10000,4.68,27.73,Duhok
22-Oct,1.456158597,1.418369155,1.151278727,0.975438517,36.8666666,43,2.75,27.7,1017.6,10000,3.3,22.03,Duhok
23-Oct,1.284931437,1.498002871,1.45992904,1.210800994,36.8666666,43,2,26.9,1017.35,10000,3.9,23.2,Duhok
24-Oct,1.106765724,1.532821189,1.341520374,1.025059506,36.8666666,43,1.67,24.63,1015.6,10000,4.5,29.88,Duhok
25-Oct,0.888641786,1.456158597,1.022642874,0.461333133,36.8666666,43,1.8,24.66,1015.88,10000,-0.62,21.67,Duhok
26-Oct,1.197008154,1.284931437,1.418369155,0.858855938,36.8666666,43,2.2,23.34,1016.86,9400,3.06,28.6,Duhok
27-Oct,1.675666296,1.106765724,1.498002871,0.800033404,36.8666666,43,1.8,23,1018.86,10000,4.48,31.1,Duhok
28-Oct,1.161443667,0.888641786,1.532821189,1.538615275,36.8666666,43,1.4,23.12,1018.6,10000,4.66,32.35,Duhok
29-Oct,1.098372565,1.197008154,1.456158597,1.151278727,36.8666666,43,1.33,26.23,1018.93,10000,5.6,28.27,Duhok
30-Oct,0.806063377,1.675666296,1.284931437,1.45992904,36.8666666,43,1.33,26.17,1018.63,9666.67,4.63,25.88,Duhok
31-Oct,0.712210638,1.161443667,1.106765724,1.341520374,36.8666666,43,1.75,22.46,1017.92,7400,3.32,30.79,Duhok
1-Nov,0.888030233,1.098372565,0.888641786,1.022642874,36.8666666,43,2.6,23.48,1017.4,9400,0,23.9,Duhok
2-Nov,0.886645737,0.806063377,1.197008154,1.418369155,36.8666666,43,4.4,21.84,1019.48,9400,5.98,38.07,Duhok
3-Nov,1.095997568,0.712210638,1.675666296,1.498002871,36.8666666,43,4.6,23.48,1018.72,10000,6.66,34.17,Duhok
4-Nov,0.668831707,0.888030233,1.161443667,1.532821189,36.8666666,43,4,22.4,1016.6,10000,7.56,39.41,Duhok
